test	text	postcode
DCPS:1923192031	The Frank Hutchins Community Centre Bradley-Moore Square Thatcham	 RG18 4QH
DCPS:4094443169	Baptist Church Wheelers Green Way Thatcham	 RG19 4YF
DCPS:2103205518	Moorside Youth & Community Centre Urquhart Road Thatcham	 RG19 4RE
DCPS:3643608914	Travellers Friend Crookham Common Road Crookham Common Thatcham	 RG19 8EA
DCPS:1861790326	Burdwood Community Centre Station Road Thatcham	 RG19 4YA
DCPS:3965326220	Theale Village Hall Englefield Road Theale Reading	 RG7 5AS
DCPS:3151472040	John Cumber Hall 38A High Street Theale Reading	 RG7 5AN
DCPS:2141568773	Calcot Centre Hall High View Calcot Reading	 RG31 4XD
DCPS:1917497952	Newbury Judo Club Poplar Place Newbury	 RG14 1NA
DCPS:3524076162	TS Victory Craven Dene London Road Newbury	 RG14 2AY
DCPS:4159652743	Riverside Community Centre Rosemoor Gardens Newbury	 RG14 2FG
DCPS:2940262850	St Catherines Hall Wittenham Avenue Tilehurst Reading	 RG31 5LN
DCPS:2489736039	Cornwell Hall Home Croft Tilehurst Reading	 RG31 5WJ
DCPS:1846068472	West Ilsley Village Hall Main Street West Ilsley Newbury	 RG20 7AR
DCPS:1511116830	The Chapel Compton Road East Ilsley Newbury	 RG20 7LH
DCPS:2598889503	Brightwalton Village Hall Brightwalton Newbury	 RG20 7BN
DCPS:4200061093	Fawley Social And Recreational Club North Fawley Wantage	 OX12 9NJ
DCPS:4291004725	The Morrell Room Church Lane Streatley Reading	 RG8 9HT
DCPS:1290363105	Compton Village Hall Burrell Road Compton Newbury	 RG20 6NP
DCPS:2104361927	Aldworth Village Hall  Aldworth Reading	 RG8 9RU
DCPS:3327111481	Chaddleworth Village Hall Chaddleworth Newbury	 RG20 7DY
DCPS:1099424338	East Garston Village Hall Back Street East Garston Hungerford	 RG17 7EX
DCPS:1932805926	Beedon Village Hall Beedon Hill Beedon Newbury	 RG20 8SH
DCPS:3310860012	Peasemore Village Hall Peasemore Newbury	 RG20 7JE
DCPS:2439836844	Ashampstead Village Hall Church Lane Ashampstead Reading	 RG8 8SW
DCPS:2419874692	Hampstead Norreys Village Hall Newbury Hill Hampstead Norreys Thatcham	 RG18 0TR
DCPS:1123466232	Leckhampstead Village Hall Leckhampstead Newburye	 RG20 8QG
DCPS:3315931832	Purley Village Hall Glebe Road Purley On Thames Reading	 RG8 8DP
DCPS:3054604047	Wickham Village Hall Baydon Road Wickham Newbury	 RG20 8HG
DCPS:3575677519	Yattendon Village Hall Yattendon Thatcham	 RG18 0UE
DCPS:2124334321	Tidmarsh Village Hall Tidmarsh Reading	 RG8 8ER
DCPS:2406862968	Boxford Village Hall Southfields Boxford Newbury	 RG20 8DH
DCPS:3529522014	Church Of St James The Less Winterbourne Newbury	 RG20 8AU
DCPS:2158439222	Frilsham Club Room Frilsham Hermitage Thatcham	 RG18 9XQ
DCPS:1470279291	Hermitage Village Hall High Street Hermitage Thatcham	 RG18 9SS
DCPS:2669833489	Stanford Dingley Clubroom Stanford Dingley Reading	 RG7 6LX
DCPS:2214621011	Englefield Social Club The Street Englefield Reading	 RG7 5ES
DCPS:1376873593	Coronation Hall Inkpen Road Kintbury Hungerford	 RG17 9TH
DCPS:2972942665	Donnington Village Hall Love Lane Donnington Newbury	 RG14 2JX
DCPS:3032401779	Beenham Victory Hall Beenham Reading	 RG7 5NN
DCPS:1719351723	Woolhampton Village Hall Bath Road Woolhampton Reading	 RG7 5RE
DCPS:2317908075	Padworth Village Hall Padworth Lane Lower Padworth Reading	 RG7 4HS
DCPS:1922268728	Burghfield Community Sports Association James Lane Burghfield Reading	 RG30 3RS
DCPS:3084983391	Church of St Matthew Church Hill Midgham Reading	
DCPS:2383848986	Hamstead Marshall Village Hall Park Lane Hamstead Marshall Newbury	 RG20 0HL
DCPS:1289097255	St Marys Church Hall New Road Greenham Thatcham	 RG19 8RZ
DCPS:3704960560	Inkpen Village Hall Upper Green Inkpen Hungerford	 RG17 9QH
DCPS:1639967075	The Parish Centre Enborne Newbury	 RG20 0HD
DCPS:2479688026	Brimpton Village Hall Crookham Common Road Brimpton Reading	 RG7 4ST
DCPS:1538802366	Beech Hill Village Hall Broadway Beech Hill Reading	 RG7 2BD
DCPS:2986486785	Aldermaston Parish Hall The Street Aldermaston Reading	 RG7 4LW
DCPS:4203742956	West Woodhay Village Hall The Green West Woodhay Newbury	 RG20 0BN
DCPS:3307666416	Gamekeepers Bungalow Combe Hungerford	 RG17 9EH
DCPS:2550977601	Pangbourne Village Hall Station Road Pangbourne Reading	 RG8 7AN
DCPS:1327782439	Basildon Village Hall Bethesda Street Upper Basildon Reading	 RG8 8NU
DCPS:3684079560	Cotswold Sports Centre Downs Way Tilehurst Reading	 RG31 6SL
DCPS:1315575613	Greenham Community Centre The Nightingales Newbury	 RG14 7SZ
DCPS:3717446983	Acland Memorial Hall Hermitage Road Cold Ash Thatcham	 RG18 9JH
DCPS:1710530940	The Stacey Pavillion Silchester Road Pamber Heath Tadley	 RG26 3TD
DCPS:1888179221	Church of St Mary Burghfield Reading	
DCPS:1851647625	Burghfield Village Hall Recreation Road Burghfield Common Reading	 RG7 3EN
DCPS:1649854273	Sports Complex Bradfield College Bradfield Reading	 RG7 6BZ
DCPS:1911598072	Bradfield Village Hall Southend Road Bradfield Southend Reading	 RG7 6EY
DCPS:2246954949	Bucklebury Memorial Hall Broad Lane Upper Bucklebury Reading	 RG7 6QH
DCPS:3453071881	The Royal British Legion Pelican Lane Newbury	 RG14 1NP
DCPS:1994298193	Abercorn Place, London	 NW8 9UT
DCPS:3429021534	37/41 Grove End Road, London	 NW8 9NG
DCPS:1836413548	20 Circus Road, London	 NW8 6PD
DCPS:3878994324	Upper Berkeley Street Entrance	 W1H 5AU
DCPS:1369747510	Shouldham Street, London	 W1H 5TJ
DCPS:2558409902	Glentworth Street, London	 NW1 6AX
DCPS:3619521656	Porchester Hall, Porchester Road, London	 W2 5HS
DCPS:3557007808	Newton Road, London	 W2 5LS
DCPS:2486174254	Westbourne Park Road, London	 W2 5QH
DCPS:2563535181	Churchill Hall, Churchill Gardens, Glasgow Terrace	 SW1V 3HS
DCPS:3650451728	St Barnabas Street, London	 SW1W 8PF
DCPS:4232302866	Capland Street, (entrance on Frampton Street), London	 NW8 8LN
DCPS:2216962382	Church Street, London	 NW8 8EU
DCPS:2555221252	24 Lilestone Street, Lisson Green Estate, London	 NW8 8SR
DCPS:2472890528	Sussex Gardens, London	 W2 3QD
DCPS:1349386124	Hyde Park Crescent, London	 W2 2QD
DCPS:1365962032	389E Harrow Road, London	 W9 3NA
DCPS:3758151758	Fernhead Road, London	 W9 3EA
DCPS:1641049194	Chippenham Mews Entrance, London	 W9 2AN
DCPS:1615441452	77 Kinnerton Street, London	 SW1X 8ED
DCPS:3074014102	Sunley and Drayson Room, 1A  Kensington Gore, London	 SW7 2AR
DCPS:1616290336	119 Eaton Square, London	 SW1W 9AL
DCPS:2969188636	St Petersburgh Place, London	 W2 4LA
DCPS:3422979749	35 Craven Terrace, London	 W2 3EL
DCPS:4255546465	Hallfield Estate, London	 W2 6JJ
DCPS:1375887684	Sutherland Avenue, (Lanark Road Entrance), London	 W9 1DF
DCPS:3618241012	Shirland Road, London	 W9 2JD
DCPS:2482411881	Park Place Villas, (access is by both the Park Place Villas, and Crompton Street), London	 W2 1SP
DCPS:1626669996	St Vincent Street, London	 W1U 4DF
DCPS:1262184990	36 Hallam Street, London	 W1W 6NW
DCPS:2839134763	16-18 Paddington Street, London	 W1U 5AS
DCPS:2977229076	ST STEPHEN'S CHURCH CENTRE ST STEPHEN'S ROAD W13	
DCPS:1060846379	ST JOHN'S CHURCH LOUNGE MATTOCK LANE	 W13 9LA
DCPS:3456696645	ST PAUL'S PARISH HALL RIDLEY AVENUE W13	
DCPS:2984210089	ST GABRIEL'S CHURCH HALL NOEL ROAD W3	
DCPS:3615138678	WEST ACTON PRIMARY SCHOOL NOEL ROAD W3	
DCPS:4028971268	FRIARY PARK COMMUNITY CENTRE JOSEPH AVENUE W3	
DCPS:2351883250	ACTON VALE COMMUNITY CENTRE BEECH AVENUE W3	
DCPS:2857087189	JOHN PERRYN PRIMARY SCHOOL LONG DRIVE W3	
DCPS:1852540901	CENTRE FOR ARMENIAN INFORMATION & ADVICE 105A MILL HILL ROAD ACTON	 W3 8JF
DCPS:2313271857	Everyone Active Acton Centre, Acton Town Hall, High Street, London	 W3 6NE
DCPS:3435465539	ST VINCENTS SCHOOL PIERREPOINT ROAD W3	
DCPS:2904762671	ST JOHNS CHURCH PARISH CENTRE CHURCH AVENUE, SOUTHALL (ENTRANCE IN HAVELOCK RD)	
DCPS:2963969341	Norwood Hall Portakabins, (Entrance in Tentelow Lane), Norwood Green Road, Southall	 UB2 4LA
DCPS:3403511583	DURDANS PARK PRIMARY SCHOOL (NURSERY) KING GEORGE'S DRIVE SOUTHALL	
DCPS:3402092940	SOUTHALL PARK CHILDRENS CENTRE GREEN DRIVE SOUTHALL	
DCPS:4258912863	DORMERS WELLS CHILDRENS CENTRE JUNCTION OF LONGRIDGE LANE AND EDISON DRIVE SOUTHALL	
DCPS:3558595522	LINKS COMMUNITY HALL FLEMING ROAD SOUTHALL	
DCPS:3878794806	THREE BRIDGES PRIMARY SCHOOL MELBURY AVENUE ENTRANCE SOUTHALL	
DCPS:3135885004	WINDMILL PARK COMMUNITY CENTRE 1 TULIP CLOSE SOUTHALL MIDDLESEX	 UB2 4UZ
DCPS:3476913182	HAVELOCK COMMUNITY CENTRE 17 TRUBSHAW ROAD SOUTHALL	 UB2 4XN
DCPS:3836893872	FEATHERSTONE PRIMARY AND NURSERY SCHOOL WESTERN ROAD SOUTHALL	
DCPS:4098505333	CLIFTON PRIMARY SCHOOL CLIFTON ROAD SOUTHALL MIDDX UB2	
DCPS:1059945669	KEN ACOCK COMMUNITY CENTRE CARR ROAD NORTHOLT	 UB5 4RQ
DCPS:1892676430	VICARS GREEN PRIMARY SCHOOL LILY GARDENS WEMBLEY	
DCPS:1213314360	BLAIR PEACH PRIMARY SCHOOL BEACONSFIELD ROAD SOUTHALL	
DCPS:2866886387	TUDOR PRIMARY SCHOOL TUDOR ROAD SOUTHALL	
DCPS:1162810200	HAMBROUGH PRIMARY SCHOOL SOUTH ROAD SOUTHALL	 UB1 1SF
DCPS:3273767096	Jubilee Gardens Library, Jubilee Gardens, Southall	 UB1 2TJ
DCPS:4176095007	LADY MARGARET PRIMARY SCHOOL LADY MARGARET ROAD SOUTHALL	
DCPS:2392088529	VILLIERS HIGH SCHOOL BOYD AVENUE SOUTHALL	
DCPS:1988770327	HAVELOCK PRIMARY SCHOOL HAVELOCK ROAD SOUTHALL	
DCPS:3239755440	PETTS HILL CHILDRENS CENTRE NEWMARKET AVENUE NORTHOLT	 UB5 4HB
DCPS:2261092324	NORTHOLT PARK BAPTIST CHURCH EASTCOTE LANE NORTHOLT	 UB5 4HN
DCPS:2046428494	GREENWOOD PRIMARY SCHOOL WOOD END WAY NORTHOLT	
DCPS:3311131698	ST BARNABAS CHURCH HALL THE FAIRWAY NORTHOLT	
DCPS:1399490541	ISLIP MANOR COMMUNITY CENTRE ARNOLD ROAD NORTHOLT	
DCPS:3927694390	ST ALBANS CHURCH HALL SOUTH PARADE W4	
DCPS:4155477459	THE BRENTHAM CLUB 38A MEADVALE ROAD W5	
DCPS:2147035398	EALING CRICKET CLUB CORFTON ROAD W5	
DCPS:3934247873	ST PETER'S CHURCH HALL MOUNT PARK ROAD W5	
DCPS:1747776895	LITTLE EALING PRIMARY SCHOOL WEYMOUTH AVENUE W5	
DCPS:2175535387	WELSH PRESBYTERIAN CHURCH HALL EALING GREEN	 W5 5EN
DCPS:2265538146	WILLIAM HOBBAYNE CENTRE ST DUNSTANS ROAD HANWELL	 W7 2HB
DCPS:2045463759	MAYFIELD PRIMARY SCHOOL HIGH LANE W7	
DCPS:2507621173	TEMPORARY POLLING PLACE MIDLAND TERRACE LONDON NW10	
DCPS:3600522766	TEMPORARY HUT WESLEY PLAYING FIELDS NORTH ACTON ROAD PARK ROYAL	 NW10 7AY
DCPS:2051542105	ST MARYS CHURCH BRENTMEAD ROAD LONDON	 NW10 7ED
DCPS:1966494413	NORTH PRIMARY SCHOOL MEADOW ROAD SOUTHALL UB1 2JE (ENTRANCE: SCHOOL PASSAGE)	
DCPS:3976105412	GREENFORD BAPTIST CHURCH BECHWOOD AVENUE GREENFORD	 UB6 9UA
DCPS:2302661774	VIKING COMMUNITY CENTRE RADCLIFFE WAY NORTHOLT	
DCPS:1261069429	NORTHOLT GRANGE COMMUNITY CENTRE RUSHDENE CRESCENT NORTHOLT	
DCPS:3927020719	NORTHOLT BAPTIST CHURCH TITHE BARN WAY NORTHOLT	
DCPS:3088862386	PERIVALE PRIMARY SCHOOL FEDERAL ROAD PERIVALE	 UB6 7AP
DCPS:3958710419	PERIVALE LIBRARY HORSENDEN LANE SOUTH GREENFORD	
DCPS:3897879174	OLDFIELD PRIMARY SCHOOL OLDFIELD LANE NORTH GREENFORD	
DCPS:2547387682	PERIVALE SCOUT HALL STOCKDOVE WAY GREENFORD	
DCPS:1654510917	EALING EDUCATION CENTRE MANSELL ROAD GREENFORD	 UB6 9EH
DCPS:2828984788	EALING LIBERAL SYNAGOGUE LYNTON AVENUE WEST EALING W13	
DCPS:1224208256	POLISH ROMAN CATHOLIC CHURCH 2 WINDSOR ROAD EALING	 W5 5PD
DCPS:1833151066	Double Tree by Hilton Hotel	
DCPS:3291359476	COPLEY CLOSE COMMUNITY HALL 189 COPLEY CLOSE LONDON W7	
DCPS:2495659603	NORTH HANWELL BAPTIST CHUR CUCKOO AVENUE W7	
DCPS:1130712469	HANWELL METHODIST CHURCH HALL CHURCH ROAD	 W7 1DJ
DCPS:1607376960	OAKLANDS PRIMARY SCHOOL NURSERY OAKLANDS ROAD HANWELL	 W7 2DP
DCPS:1637119633	HOLY FAMILY CHURCH COMMUNITY CENTRE VALE LANE WEST ACTON W3	
DCPS:2179094791	ALL SAINTS CHURCH CHURCH PATH (OFF BOLLO BRIDGE ROAD) W3	
DCPS:1239367882	OAKTREE COMMUNITY CENTRE OSBORNE ROAD	 W3 8TY
DCPS:3815106055	ST MARY'S CHURCH HALL 1 THE MOUNT LONDON	 W3 9NW
DCPS:3398764401	THE JAPANESE SCHOOL CREFFIELD ROAD W3	
DCPS:3656765806	ST MARTIN'S CHURCH HALL HALE GARDENS W3	
DCPS:1517466741	ACTON GREEN CHURCH CUNNINGTON STREET W4	
DCPS:3576060777	PITSHANGER METHODIST CHURCH HALL PITSHANGER LANE W5	
DCPS:2432710140	THE POLYGON ST MARYS CHURCH ST MARYS ROAD, W5	
DCPS:2137919273	ST CHRISTOPHERS CHURCH HALL BORDARS ROAD	 W7 1AG
DCPS:2691939022	ST THOMAS PARISH HALL BOSTON ROAD	 W7 2AF
DCPS:3585121579	ST MARYS CHURCH HALL GREENFORD AVENUE HANWELL W7	
DCPS:3112032971	CHRIST THE REDEEMER CHURCH HALL ALLENBY ROAD SOUTHALL	
DCPS:2182944439	HOLY TRINITY PARISH HALL PARK VIEW ROAD SOUTHALL	
DCPS:3362159041	SOUTHALL BAPTIST CHURCH HALL WESTERN ROAD SOUTHALL	
DCPS:2076629147	ST JOHN FISHER CHURCH HALL LANGDALE GARDENS GREENFORD	
DCPS:1519232878	HOLY TRINITY CHURCH HALL MEDWAY DRIVE GREENFORD	
DCPS:2368897237	TEMPORARY POLLING STATION, JEYMER DRIVE, GREENFORD UB6	
DCPS:3369110046	ST JOHN AMBULANCE HQ OLDFIELD LANE NORTH GREENFORD (ADJ NO 545)	
DCPS:1269435615	GREENFORD LIBRARY 25 OLDFIELD LANE SOUTH GREENFORD	 UB6 9LB
DCPS:4283113840	ST JAMES CHURCH HALL ST JAMES AVENUE W13	
DCPS:3750137100	Syrian Orthodox Church Hall, 7-11 Armstrong Road, London	 W3 7JL
DCPS:2310627589	TEMPORARY POLLING PLACE BLENHEIM ROAD NORTHOLT	
DCPS:1517956505	METHODIST CHURCH HALL 240 CHURCH ROAD NORTHOLT	 UB5 5BE
DCPS:1720134639	LIME TREES CHILDRENS CENTRE THORNDIKE AVENUE NORTHOLT	
DCPS:2734111886	NORTHOLT LIBRARY CHURCH ROAD	 UB5 5AU
DCPS:1893824675	GAINSBOROUGH TOWER RESOURCE CENTRE ACADEMY GARDENS NORTHOLT	
DCPS:1207384331	NORTHOLT GOLF CLUB HUXLEY CLOSE NORTHOLT	 UB5 5UL
DCPS:1060068040	TEMPORARY POLLING PLACE BYRON WAY NORTHOLT	
DCPS:3832414112	RECTORY PARK YOUTH and COMMUNITY CENTRE GREENHILL GARDENS NORTHOLT	
DCPS:2152948433	TEMPORARY POLLING PLACE ADJACENT 1 BRUNEL CLOSE NORTHOLT	
DCPS:1886437435	AGE CONCERN CENTRE 61 HOTSPUR ROAD NORTHOLT	
DCPS:2670118475	NORTHOLT VILLAGE COMMUNITY CENTRE MANOR HOUSE EALING ROAD NORTHOLT	 UB5 6AD
DCPS:2035207925	SCOUTS HQ WHITTON AVENUE EAST (NEAR SHERWOOD AVENUE) GREENFORD	
DCPS:2089137810	TEMPORARY POLLING PLACE WHITTON AVENUE EAST GREENFORD	
DCPS:3622032170	ALL HALLOWS CHURCH HALL ELTON AVENUE GREENFORD	
DCPS:3464217697	HORSENDEN HILL GOLF CLUB WOODLAND RISE GREENFORD	 UB6 0RD
DCPS:3788678672	GREENFORD PARK RESIDENTS ASSOCIATION HALL 18 QUEENS AVENUE GREENFORD	
DCPS:1705434566	TEMPORARY POLLING PLACE JUNCTION OF LEE ROAD/EMPIRE ROAD PERIVALE	
DCPS:4139473612	TEMPORARY POLLING PLACE LEAVER GARDENS GREENFORD	
DCPS:1284966245	TEMPORARY POLLING PLACE OUTSIDE NOS. 630/664 GREENFORD ROAD GREENFORD	
DCPS:1536890156	JOHNSON HALL GREENFORD COMMUNITY CENTRE 170 OLDFIELD LANE SOUTH (ENTRANCE IN WORDSWORTH AVENUE)  GREENFORD	
DCPS:3458704637	TEMPORARY POLLING PLACE MELROSE AVENUE GREENFORD	
DCPS:2066201699	GURNELL GROVE COMMUNITY CENTRE GURNELL GROVE W13	
DCPS:4272693403	Hathaway Primary School, Hathaway Gardens, London	 W13 0DH
DCPS:3322472485	JUBILEE HALL GREEN MAN GARDENS LONDON	 W13 0SE
DCPS:1435730488	EALING NATIONAL SPIRITUALIST CHURCH 66-68 UXBRIDGE ROAD W13	
DCPS:1251886736	KINGSDOWN METHODIST CHURCH HALL KINGSDOWN AVENUE W13	
DCPS:2999567567	NORTHFIELDS COMMUNITY CENTRE 71A NORTHCROFT ROAD	 W13 9SS
DCPS:3696110563	SCOUT HUT 2A EASTBOURNE AVENUE W3	
DCPS:2869801305	NURSERY BLOCK DERWENTWATER PRIMARY SCHOOL SHAKESPEARE ROAD	 W3 6SA
DCPS:2218299700	WESTCOTT PARK COMMUNITY CENTRE 13 FERGUSON DRIVE LONDON W3	
DCPS:3977188958	ST DUNSTANS AND ST THOMAS CHURCH FRIARS PLACE LANE W3	
DCPS:2153158390	ST PETERS CHURCH HALL SOUTHFIELD ROAD W4	
DCPS:3626735594	LINKS PROJECT 8-10 CARLTON ROAD LONDON	 W4 5DY
DCPS:1540510122	SOUTHFIELD PRIMARY SCHOOL SOUTHFIELD ROAD LONDON W4	
DCPS:2582939267	TEMPORARY POLLING PLACE JUNCTION OF CLARENDON ROAD AND SANDALL ROAD W5	
DCPS:3724917492	TEMPORARY HUT ST AUGUSTINE'S AVENUE W5	
DCPS:2570779281	NORTH EALING PRIMARY SCHOOL EALING, W5 (ENTRANCE IN WOODBURY PARK ROAD ONLY)	
DCPS:3372264467	THE TELFER ROOM, EALING TOWN HALL NEW BROADWAY W5	
DCPS:3901791052	LOWER AMHERST ROOM HAVEN GREEN BAPTIST CHURCH CASTLEBAR ROAD EALING	 W5 2UP
DCPS:2113065398	CHURCH OF THE ASCENSION HALL BEAUFORT ROAD W5	
DCPS:1473633426	ALL SAINT'S PARISH HALL ELM GROVE ROAD W5	
DCPS:2109948030	TEMPORARY POLLING PLACE JUNCTION OF LILAC GARDENS/ SYCAMORE AVENUE W5	
DCPS:1191368843	OLD ACTONIANS ASSOCIATION SPORTS CLUB GUNNERSBURY DRIVE W5	
DCPS:1148979488	Lindsey House (Entrance in Chilton Avenue), South Road, London	 W5 4RX
DCPS:3695681389	SOUTH EALING CHRISTIAN CENTRE 51 CARLYLE  ROAD EALING W5	
DCPS:3500145302	PASTORAL CENTRE THE CLERGY HOUSE THE GROVE LONDON	 W5 5DX
DCPS:2792075531	Scout HQ, Tickleford Drive	
DCPS:2505564401	Oasis Academy Mayfield, The Grove	
DCPS:1581020614	St. Francis Church Hall, Stanford Court, Sullivan Road	
DCPS:3606005467	Sholing Community Centre, Butt's Road	
DCPS:2523057535	The Centre, Tunstall Road	
DCPS:2610568025	Salvation Army Hall, North East Road	
DCPS:3815697898	Southampton Amateur Boxing Club (Pax Hall), North East Road	
DCPS:2178395416	St. Christophers Church Hall, Pepys Avenue	
DCPS:3929418117	The Royal British Legion Club, Windover Close	 SO19 5JS
DCPS:3993564701	Kanes Hill Primary School, Hinkler Road	
DCPS:2301329694	Bitterne Library, Bitterne Road East	
DCPS:1321817174	Bitterne Sports Pavilion	
DCPS:2464398573	Meon Court (Community Lounge) off Minstead Avenue	
DCPS:2185139891	Moorlands Community Centre, Townhill Way	
DCPS:3946149722	Isaac Watts Church, Luccombe Road	
DCPS:1883700533	Hollybrook Pre-School room, Seagarth Lane	
DCPS:3939217596	All Saints Church, Winchester Road	
DCPS:1092764216	St. Michael's & All Angels Church Hall, Basset Avenue	
DCPS:4180868818	Avenue Hall at Avenue St. Andrews URC, The Avenue	
DCPS:2956888621	Bevois Town Primary School, Cedar Road	
DCPS:1387403294	Cantell School (Community Hall), Violet Road	
DCPS:1748983843	Highfield Church Centre, Highfield Lane	
DCPS:1065212984	Portswood Church Hall, Portswood Road	
DCPS:2188256744	Portswood Library, 251 Portswood Road	
DCPS:4150449767	Bassett Green Court, Bassett Green Village	
DCPS:3097852235	Swaythling Primary School, Mayfield Road	
DCPS:3184023333	Hardmoor Early Years Centre, Leaside Way	
DCPS:1907564196	St. Albans Church, Tulip Road	
DCPS:1769768203	Scout H.Q. Brickfield Road	
DCPS:1078083313	St. Denys Church Centre, Dundee Road	
DCPS:2176841799	Bitterne Manor Community Centre, Vespasian Road	
DCPS:1647742135	Swaythling Baptist Church, Fleming Road	
DCPS:1968669483	South Stoneham Church Hall, St. Mary's Church Close, off Wes	
DCPS:2739584925	Bitterne Park URC Hall, Cobden Avenue	
DCPS:1272814050	Bitterne Park Baptist Church Hall, Wellington Road	
DCPS:3215272947	The Ascension Centre, 1 Thorold Road	 SO18 1HZ
DCPS:3024968297	Bitterne Park School Sports Hall, Dimond Road	
DCPS:1257972623	Mansbridge Primary School Community Room, Octavia Road	
DCPS:2027350732	Townhill Park Community Centre Meggeson Avenue	
DCPS:1676096263	Portacabin adjacent to, MacArthur Crescent Play Area	
DCPS:1670634352	Freemantle UR Church Parlour, 257 Shirley Road	
DCPS:3349493672	Elim Christian Centre, Park Road	
DCPS:1760412844	Seventh Day Adventist Church Hall, Shirley Road	
DCPS:2153310735	Sembal House, Handel Terrace	
DCPS:3550373383	Central Baptist Church Hall, Devonshire Road	
DCPS:2727388580	Banister Primary School, Archers Road	
DCPS:1522466702	St Joseph's Church Hall, Bugle Street	
DCPS:1012690070	Edmund Kell Unitarian Church Hall, Bellevue Road	
DCPS:3237833760	Orchard Lane Church Hall, Orchard Lane	
DCPS:1095037935	Afro-Caribbean Centre/Lighthouse Christian Centre, St Mary's Road	
DCPS:1416588628	Newtown Youth Centre, Graham Road	
DCPS:2474915552	James Street Church Hall, James Street	
